54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,88,89,89,70,70,70,88,89,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,88,88,88,88,54,55,56,57,54,55
72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,9,10,11,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,72,72,72,72,72,72,1389,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,88,88,88,88,72,73,74,75,72,73
54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,72,72,72,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,88,88,88,88,54,55,56,57,54,55
72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,72,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,88,88,88,88,72,73,74,75,72,73
54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,88,88,88,88,54,55,56,57,54,55
72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,1389,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,88,88,88,88,88,73,74,75,72,73
54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,60,61,56,57,54,55,56,57,374,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,88,88,88,88,88,88,54,55,56,57,54,55
72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,78,79,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73
54,55,56,57,54,55,56,57,54,55,56,374,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,376,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,324,325,326,327,328,329,330,331,332,333,54,55,56,57,54,55,56,57,54,55,56,57,54,55
72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,342,343,344,345,346,347,348,349,350,351,72,73,74,75,72,73,74,75,72,73,74,75,72,73
54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55
72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73
54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55,56,57,54,55
72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73,74,75,72,73
